Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Peru,PER,1998,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,20.933475686045
Peru,PER,1997,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,8.80073155051891
Peru,PER,1996,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,9.19113934142286
Peru,PER,1995,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,8.95123449504685
Peru,PER,1994,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,13.3332325816968
Peru,PER,1993,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,10.2180672982245
Peru,PER,1992,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,16.8010752688172
Peru,PER,1991,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,9.05660377358491
Peru,PER,1990,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,10.3761348897536
Peru,PER,1989,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,16.101634088571
Peru,PER,1988,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,16.7627067669173
Peru,PER,1987,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,20.8098973440613
Peru,PER,1986,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,11.616636315573
Peru,PER,1985,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,19.8561151079137
Peru,PER,1984,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,0.596925831965378
Peru,PER,1983,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,2.9535864978903
Peru,PER,1982,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,3.57142857142857
Peru,PER,1981,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,3.50649350649351
Peru,PER,1980,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,3.24657150853624
Peru,PER,1979,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,1.46538655886812
Peru,PER,1978,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,3.15835329993465
Peru,PER,1977,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,3.91915208281982
Peru,PER,2025,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,93992953468.0954
Peru,PER,2024,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,76357067736.3123
Peru,PER,2023,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,66962715471.4681
Peru,PER,2022,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,66339229808.4972
Peru,PER,2021,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,63113900674.0881
Peru,PER,2020,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,42821587913.803
Peru,PER,2019,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,47995151541.9422
Peru,PER,2018,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,49072600155.5555
Peru,PER,2017,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,45404522297.301
Peru,PER,2016,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,37088387742.294
Peru,PER,2015,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,34414042399.2983
Peru,PER,2014,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,39535684732.0828
Peru,PER,2013,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,42863351015.1885
Peru,PER,2012,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,47411493295.7389
Peru,PER,2011,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,46375961553.8794
Peru,PER,2010,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,35803080814.2617
Peru,PER,2009,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,26961518360.8815
Peru,PER,2008,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,31018398880.3369
Peru,PER,2007,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,28093427370.4379
Peru,PER,2006,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,23829967431.2864
Peru,PER,2005,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,17365592657.6249
Peru,PER,2004,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,12806738901.6737
Peru,PER,2003,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,9088992652.12913
Peru,PER,2002,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,7710436854.81573
Peru,PER,2001,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,7025289679.21643
Peru,PER,2000,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,6953859189.68714
Peru,PER,1999,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,6086305604.78887
Peru,PER,1998,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,5755474271.19385
Peru,PER,1997,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,6823338176.66821
Peru,PER,1996,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,5876889778.33607
Peru,PER,1995,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,5490435105.31579
Peru,PER,1994,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,4422655563.24836
Peru,PER,1993,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,3383977473.47465
Peru,PER,1992,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,3662000000
Peru,PER,1991,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,3408000000
Peru,PER,1990,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,3321000000
Peru,PER,1989,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,3532600000
Peru,PER,1988,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2731470000
Peru,PER,1987,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2714780000
Peru,PER,1986,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2576060000
Peru,PER,1985,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,3049000000
Peru,PER,1984,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,3146900000
Peru,PER,1983,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,3015000000
Peru,PER,1982,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,3293000000
Peru,PER,1981,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,3249000000
Peru,PER,1980,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,3916000000
Peru,PER,1979,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,3490900000
Peru,PER,1978,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1940600000
Peru,PER,1977,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1725600000
Peru,PER,2025,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,7642959671.62033
Peru,PER,2024,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,7020790570.31072
Peru,PER,2023,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,5748397881.54957
Peru,PER,2022,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,4952171383.74606
Peru,PER,2021,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,2859781189.67301
Peru,PER,2020,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,2639235709.06529
Peru,PER,2019,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,6647895327.90118
Peru,PER,2018,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,6300014583.24879
Peru,PER,2017,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,6063110288.05832
Peru,PER,2016,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,5789560274.21272
Peru,PER,2015,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,5693685728.38513
Peru,PER,2014,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,5466909837.43367
Peru,PER,2013,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,5422692159.30831
Peru,PER,2012,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,4575562098.46345
Peru,PER,2011,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,3565292290.18763
Peru,PER,2010,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,3273041456.34293
Peru,PER,2009,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,3439083418.64499
Peru,PER,2008,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,3288280884.12506
Peru,PER,2007,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,2830558818.16756
Peru,PER,2006,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,2295403765.48805
Peru,PER,2005,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,2015796223.36269
Peru,PER,2004,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1782047435.00433
Peru,PER,2003,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1529776308.71111
Peru,PER,2002,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1193550466.48467
Peru,PER,2001,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1131296789.64547
Peru,PER,2000,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1251101689.69382
Peru,PER,1999,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1370056702.03317
Peru,PER,1998,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1455944552.97826
Peru,PER,1997,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1300868231.72387
Peru,PER,1996,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1242663605.21
Peru,PER,1995,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,832622584.53
Peru,PER,1994,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,880738712.69
Peru,PER,1993,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,654553439.98
Peru,PER,1992,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,744000000
Peru,PER,1991,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,795000000
Peru,PER,1990,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,771000000
Peru,PER,1989,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,835940000
Peru,PER,1988,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,831250000
Peru,PER,1987,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,792940000
Peru,PER,1986,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,680920000
Peru,PER,1985,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,695000000
Peru,PER,1984,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,670100000
Peru,PER,1983,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,711000000
Peru,PER,1982,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,784000000
Peru,PER,1981,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,770000000
Peru,PER,1980,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,714600000
Peru,PER,1979,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,593700000
Peru,PER,1978,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,459100000
Peru,PER,1977,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,405700000
Peru,PER,2025,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,44694710.2864351
Peru,PER,2024,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,43392922.6081894
Peru,PER,2023,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,41115141.496832
Peru,PER,2022,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,39533789.9008
Peru,PER,2021,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,38013259.52
Peru,PER,2020,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,25098048
Peru,PER,2019,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,30291840
Peru,PER,2018,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,26182714.2857143
Peru,PER,2017,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,26290389.47
Peru,PER,2016,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,16881634
Peru,PER,2015,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,13684929
Peru,PER,2014,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,6000000
Peru,PER,2013,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,4799712.99999999
Peru,PER,2012,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,7143518.57522738
Peru,PER,2011,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,5370000
Peru,PER,2010,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,3052000
Peru,PER,2009,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,2186000
Peru,PER,2008,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,1500000
Peru,PER,2007,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,1065000
Peru,PER,2006,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,2695000
Peru,PER,2005,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,1786000
Peru,PER,2004,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,239000
Peru,PER,2003,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,531000
Peru,PER,2002,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,817000
Peru,PER,2001,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,756000
Peru,PER,2000,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,1035000
Peru,PER,1999,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,389000
Peru,PER,1998,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,1221000
Peru,PER,1997,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,7297000
Peru,PER,1996,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,101000
Peru,PER,1995,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,1097000
Peru,PER,2025,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,108166458398.3
Peru,PER,2024,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,89739451100.7616
Peru,PER,2023,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,77995125963.6011
Peru,PER,2022,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,73942174314.4446
Peru,PER,2021,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,67245628709.8054
Peru,PER,2020,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,47141941029.464
Peru,PER,2019,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,57437236596.2278
Peru,PER,2018,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,57700112028.5099
Peru,PER,2017,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,53121396739.1422
Peru,PER,2016,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,44064982325.9486
Peru,PER,2015,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,41213747104.4407
Peru,PER,2014,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,46172811618.5419
Peru,PER,2013,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,49469356654.7952
Peru,PER,2012,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,53106948351.9243
Peru,PER,2011,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,51030230969.5052
Peru,PER,2010,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,40220992459.9993
Peru,PER,2009,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,31800578525.7509
Peru,PER,2008,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,36143636934.2046
Peru,PER,2007,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,32510579715.8574
Peru,PER,2006,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,27175380429.4141
Peru,PER,2005,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,20006325094.5041
Peru,PER,2004,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,14920374753.1807
Peru,PER,2003,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,10940721123.5708
Peru,PER,2002,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,9274232852.81289
Peru,PER,2001,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,8826979722.87572
Peru,PER,2000,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,8941712970.17398
Peru,PER,1999,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,8111055373.49037
Peru,PER,1998,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,7997401966.84371
Peru,PER,1997,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,8844021518.82809
Peru,PER,1996,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,7729187597.11947
Peru,PER,1995,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,6897158665.8662
Peru,PER,1994,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,5641170275.91182
Peru,PER,1993,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,4243830833.78577
Peru,PER,1992,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,4605000000
Peru,PER,1991,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,4423000000
Peru,PER,1990,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,4287000000
Peru,PER,1989,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,4564290000
Peru,PER,1988,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,3685710000
Peru,PER,1987,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,3627830000
Peru,PER,1986,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,3410520000
Peru,PER,1985,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,3965000000
Peru,PER,1984,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,3974000000
Peru,PER,1983,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,3842000000
Peru,PER,1982,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,4186000000
Peru,PER,1981,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,4223000000
Peru,PER,1980,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,4832300000
Peru,PER,1979,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,4142700000
Peru,PER,1978,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,2415500000
Peru,PER,1977,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,2143900000
Peru,PER,2025,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,29.8297983525383
Peru,PER,2024,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,29.0765767833357
Peru,PER,2023,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,31.1200431095336
Peru,PER,2022,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,32.0239953066133
Peru,PER,2021,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,37.9673409034776
Peru,PER,2020,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,30.5661548051388
Peru,PER,2019,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,25.6766030085947
Peru,PER,2018,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,26.4259145657817
Peru,PER,2017,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,25.2240730149446
Peru,PER,2016,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,23.7832777080138
Peru,PER,2015,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,24.8644135928186
Peru,PER,2014,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,25.9935916124693
Peru,PER,2013,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,28.8341266821522
Peru,PER,2012,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,27.1897844812433
Peru,PER,2011,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,27.8687782182205
Peru,PER,2010,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,26.095094200053
Peru,PER,2009,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,22.0313770351229
Peru,PER,2008,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,24.8846727379526
Peru,PER,2007,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,22.8203097579219
Peru,PER,2006,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,23.7267290706406
Peru,PER,2005,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,22.2737388136196
Peru,PER,2004,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,20.9078286925684
Peru,PER,2003,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,20.2284388813665
Peru,PER,2002,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,22.2712088807832
Peru,PER,2001,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,22.6979687331994
Peru,PER,2000,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,19.4293570172933
Peru,PER,1999,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,17.3676470015217
Peru,PER,1998,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,21.0436425149556
Peru,PER,1997,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,22.543067122427
Peru,PER,1996,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,26.058810899614
Peru,PER,1995,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,40.6167283717439
Peru,PER,1994,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,34.8741410698169
Peru,PER,1993,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,44.7984737516557
Peru,PER,1992,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,42.741935483871
Peru,PER,1991,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,38.1132075471698
Peru,PER,1990,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,40.2075226977951
Peru,PER,1989,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,35.6437064861114
Peru,PER,1988,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,36.6003007518797
Peru,PER,1987,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,36.0960476202487
Peru,PER,1986,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,39.7168536685661
Peru,PER,1985,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,35.6834532374101
Peru,PER,1984,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,30.6521414714222
Peru,PER,1983,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,36.8495077355837
Peru,PER,1982,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,37.3724489795918
Peru,PER,1981,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,37.2727272727273
Peru,PER,1980,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,30.9263923873496
Peru,PER,1979,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,42.9846723934647
Peru,PER,1978,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,39.2071444129819
Peru,PER,1977,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,43.0367266453044
Peru,PER,2025,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,51.8581651929576
Peru,PER,2024,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,52.3548372064219
Peru,PER,2023,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,48.1029259950011
Peru,PER,2022,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,44.9559865306181
Peru,PER,2021,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,24.0422227727529
Peru,PER,2020,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,29.3907830683956
Peru,PER,2019,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,56.228347936434
Peru,PER,2018,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,56.4672810320525
Peru,PER,2017,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,58.9821553275821
Peru,PER,2016,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,60.210806220574
Peru,PER,2015,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,58.1201198462224
Peru,PER,2014,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,56.2908230805806
Peru,PER,2013,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,55.3156418752694
Peru,PER,2012,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,53.3843511278742
Peru,PER,2011,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,63.4466320903339
Peru,PER,2010,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,61.3526873042642
Peru,PER,2009,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,58.5615370540653
Peru,PER,2008,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,60.5488130505482
Peru,PER,2007,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,60.8643739612368
Peru,PER,2006,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,68.4082476666306
Peru,PER,2005,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,64.9013452451045
Peru,PER,2004,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,64.0822955714363
Peru,PER,2003,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,62.9568641472162
